id,label,p1,p2,p3,p4,p1,p2,p3,p4,,,,,p-sum,,,,,,,,,
007803,,0.4848,0.2896,14.6611,0.5642,0.4802,0.2869,13.6904,0.5422,0.0046,0.0027,0.9707,0.022,0.4848,0.2896,14.6611,0.5642,,,0.0046,0.0027,0.9707,0.022
007901,,11.496,0.128,4.0127,0.3632,10.8471,0.1163,3.6845,0.352,0.6489,0.0117,0.3282,0.0112,11.496,0.128,4.0127,0.3632,,,0.6489,0.0117,0.3282,0.0112
008001,,0.3246,8.0717,0.685,6.9183,0.3025,7.2758,0.6679,6.7534,0.0221,0.7959,0.0171,0.1649,0.3246,8.0717,0.685,6.9183,,,0.0221,0.7959,0.0171,0.1649
008101,,4.0207,11.0725,0.7267,0.1801,3.9926,10.1433,0.7101,0.154,0.0281,0.9292,0.0166,0.0261,4.0207,11.0725,0.7267,0.1801,,,0.0281,0.9292,0.0166,0.0261
008102,,13.7038,0.6826,1.3623,0.2511,12.9466,0.598,1.2304,0.2248,0.7572,0.0846,0.1319,0.0263,13.7038,0.6826,1.3623,0.2511,,,0.7572,0.0846,0.1319,0.0263
008201,,3.0335,3.1332,0.3077,9.5256,2.9299,2.766,0.2368,9.0673,0.1036,0.3672,0.0709,0.4583,3.0335,3.1332,0.3077,9.5256,,,0.1036,0.3672,0.0709,0.4583
008202,,2.1804,11.0538,0.9936,1.7721,2.0894,10.1507,0.9899,1.7699,0.091,0.9031,0.0037,0.0022,2.1804,11.0538,0.9936,1.7721,,,0.091,0.9031,0.0037,0.0022
008301,,0.2578,0.3901,15.0885,0.2636,0.2394,0.3405,14.2032,0.2169,0.0184,0.0496,0.8853,0.0467,0.2578,0.3901,15.0885,0.2636,,,0.0184,0.0496,0.8853,0.0467
008401,,10.3787,2.3821,3.1453,0.0938,10.2364,2.0563,2.656,0.0513,0.1423,0.3258,0.4893,0.0425,10.3787,2.3821,3.1453,0.0938,,,0.1423,0.3258,0.4893,0.0425
008501,,0.0373,0.2797,15.5221,0.1612,0.0305,0.2638,14.6,0.106,0.0068,0.0159,0.9221,0.0552,0.0373,0.2797,15.5221,0.1612,,,0.0068,0.0159,0.9221,0.0552
008601,,0.0265,14.9424,0.3086,0.7225,0.0253,14.0513,0.3034,0.62,0.0012,0.8911,0.0052,0.1025,0.0265,14.9424,0.3086,0.7225,,,0.0012,0.8911,0.0052,0.1025
008602,,0.383,0.2124,0.857,14.5475,0.3396,0.1412,0.8189,13.7002,0.0434,0.0712,0.0381,0.8473,0.383,0.2124,0.857,14.5475,,,0.0434,0.0712,0.0381,0.8473
008603,,0.0992,3.1499,10.2304,2.5205,0.0525,2.9992,9.8852,2.0631,0.0467,0.1507,0.3452,0.4574,0.0992,3.1499,10.2304,2.5205,,,0.0467,0.1507,0.3452,0.4574
008701,,0.2272,13.6075,0.54,1.6252,0.2146,13.3939,0.5124,0.879,0.0126,0.2136,0.0276,0.7462,0.2272,13.6075,0.54,1.6252,,,0.0126,0.2136,0.0276,0.7462
008801,,0.5041,0.0498,15.1059,0.3403,0.4505,0.0362,14.4617,0.0516,0.0536,0.0136,0.6442,0.2887,0.5041,0.0498,15.1059,0.3403,,,0.0536,0.0136,0.6442,0.2887
008901,,5.7061,1.471,7.2772,1.5457,5.4334,0.8562,7.1766,1.5338,0.2727,0.6148,0.1006,0.0119,5.7061,1.471,7.2772,1.5457,,,0.2727,0.6148,0.1006,0.0119
008902,,2.875,4.7406,2.0455,6.3392,2.626,4.3167,1.9178,6.1398,0.249,0.4239,0.1277,0.1994,2.875,4.7406,2.0455,6.3392,,,0.249,0.4239,0.1277,0.1994
009001,,4.5264,0.7148,10.416,0.3431,4.1543,0.6046,9.9843,0.257,0.3721,0.1102,0.4317,0.0861,4.5264,0.7148,10.416,0.3431,,,0.3721,0.1102,0.4317,0.0861
009101,,0.0806,15.3811,0.3075,0.2306,0.0788,14.4053,0.292,0.2238,0.0018,0.9758,0.0155,0.0068,0.0806,15.3811,0.3075,0.2306,,,0.0018,0.9758,0.0155,0.0068
009201,,11.0064,2.0979,1.3666,1.5288,10.9354,1.3834,1.2868,1.3941,0.071,0.7145,0.0798,0.1347,11.0064,2.0979,1.3666,1.5288,,,0.071,0.7145,0.0798,0.1347
009301,,0.6726,14.575,0.5964,0.1559,0.6178,13.7133,0.5328,0.136,0.0548,0.8617,0.0636,0.0199,0.6726,14.575,0.5964,0.1559,,,0.0548,0.8617,0.0636,0.0199
009401,,0.3199,1.368,14.2579,0.0543,0.3096,1.059,13.5792,0.0524,0.0103,0.309,0.6787,0.0019,0.3199,1.368,14.2579,0.0543,,,0.0103,0.309,0.6787,0.0019
009402,,0.2488,3.2701,1.0047,11.4765,0.2327,3.1795,0.8547,10.7332,0.0161,0.0906,0.15,0.7433,0.2488,3.2701,1.0047,11.4765,,,0.0161,0.0906,0.15,0.7433
009501,,9.3967,2.6457,3.0871,0.8704,8.464,2.6364,3.0446,0.8549,0.9327,0.0093,0.0425,0.0155,9.3967,2.6457,3.0871,0.8704,,,0.9327,0.0093,0.0425,0.0155
009502,,0.7213,0.8796,2.6405,11.7585,0.6318,0.6576,2.2836,11.4268,0.0895,0.222,0.3569,0.3317,0.7213,0.8796,2.6405,11.7585,,,0.0895,0.222,0.3569,0.3317
009601,,13.8008,1.0947,0.7233,0.381,13.0657,0.9802,0.6779,0.276,0.7351,0.1145,0.0454,0.105,13.8008,1.0947,0.7233,0.381,,,0.7351,0.1145,0.0454,0.105
009602,,0.0687,15.6919,0.1754,0.0641,0.0532,14.7453,0.1571,0.0445,0.0155,0.9466,0.0183,0.0196,0.0687,15.6919,0.1754,0.0641,,,0.0155,0.9466,0.0183,0.0196
009701,,0.7368,14.3132,0.3741,0.5756,0.482,13.9258,0.2587,0.3332,0.2548,0.3874,0.1154,0.2424,0.7368,14.3132,0.3741,0.5756,,,0.2548,0.3874,0.1154,0.2424
009702,,0.1641,1.9119,2.7765,11.1475,0.1356,1.8294,2.0195,11.0155,0.0285,0.0825,0.757,0.132,0.1641,1.9119,2.7765,11.1475,,,0.0285,0.0825,0.757,0.132
009801,,7.198,1.5591,4.7377,2.505,6.8336,1.3102,4.4529,2.4032,0.3644,0.2489,0.2848,0.1018,7.198,1.5591,4.7377,2.505,,,0.3644,0.2489,0.2848,0.1018
009901,,0.4102,2.9004,3.7698,8.9193,0.4075,2.8619,3.7512,7.9792,0.0027,0.0385,0.0186,0.9401,0.4102,2.9004,3.7698,8.9193,,,0.0027,0.0385,0.0186,0.9401
009902,,0.0308,0.1405,15.7934,0.0355,0.029,0.1377,14.8079,0.0256,0.0018,0.0028,0.9855,0.0099,0.0308,0.1405,15.7934,0.0355,,,0.0018,0.0028,0.9855,0.0099
010001,,0.0898,15.6276,0.1646,0.1181,0.0664,14.6954,0.1408,0.0975,0.0234,0.9322,0.0238,0.0206,0.0898,15.6276,0.1646,0.1181,,,0.0234,0.9322,0.0238,0.0206
010002,,0.1482,0.2168,0.1256,15.5093,0.1312,0.1987,0.1122,14.5578,0.017,0.0181,0.0134,0.9515,0.1482,0.2168,0.1256,15.5093,,,0.017,0.0181,0.0134,0.9515
010003,,2.2017,2.5247,7.0156,4.2576,1.9785,2.2876,6.844,3.8895,0.2232,0.2371,0.1716,0.3681,2.2017,2.5247,7.0156,4.2576,,,0.2232,0.2371,0.1716,0.3681
010101,,1.1848,8.6375,0.8975,5.2803,1.0683,8.1937,0.7578,4.9802,0.1165,0.4438,0.1397,0.3001,1.1848,8.6375,0.8975,5.2803,,,0.1165,0.4438,0.1397,0.3001
010102,,1.6136,0.2006,11.4374,2.7484,1.5955,0.1893,10.4943,2.7208,0.0181,0.0113,0.9431,0.0276,1.6136,0.2006,11.4374,2.7484,,,0.0181,0.0113,0.9431,0.0276
010201,,0.6101,5.7878,9.3767,0.2255,0.6048,5.6013,8.5728,0.2212,0.0053,0.1865,0.8039,0.0043,0.6101,5.7878,9.3767,0.2255,,,0.0053,0.1865,0.8039,0.0043
010202,,11.4324,0.6684,0.7355,3.1635,10.5642,0.6598,0.7323,3.0435,0.8682,0.0086,0.0032,0.12,11.4324,0.6684,0.7355,3.1635,,,0.8682,0.0086,0.0032,0.12
010301,,1.4158,3.2045,1.9348,9.4446,1.2196,3.1376,1.2624,9.38,0.1962,0.0669,0.6724,0.0646,1.4158,3.2045,1.9348,9.4446,,,0.1962,0.0669,0.6724,0.0646
010302,,0.6752,8.7321,2.1813,4.4111,0.3983,8.4689,1.96,4.1725,0.2769,0.2632,0.2213,0.2386,0.6752,8.7321,2.1813,4.4111,,,0.2769,0.2632,0.2213,0.2386
010303,,0.5509,1.5997,0.3125,13.5371,0.4766,1.5198,0.2925,12.7113,0.0743,0.0799,0.02,0.8258,0.5509,1.5997,0.3125,13.5371,,,0.0743,0.0799,0.02,0.8258
010304,,7.0833,1.1031,7.4865,0.3271,6.6471,0.886,7.2013,0.2656,0.4362,0.2171,0.2852,0.0615,7.0833,1.1031,7.4865,0.3271,,,0.4362,0.2171,0.2852,0.0615
010401,,2.3295,0.3874,6.6156,6.6674,2.0951,0.3244,5.9997,6.5808,0.2344,0.063,0.6159,0.0866,2.3295,0.3874,6.6156,6.6674,,,0.2344,0.063,0.6159,0.0866
010402,,0.0756,14.5927,0.4318,0.8999,0.0691,13.6521,0.4033,0.8755,0.0065,0.9406,0.0285,0.0244,0.0756,14.5927,0.4318,0.8999,,,0.0065,0.9406,0.0285,0.0244
010403,,0.8598,2.4968,10.9352,1.708,0.6963,2.1595,10.5118,1.6322,0.1635,0.3373,0.4234,0.0758,0.8598,2.4968,10.9352,1.708,,,0.1635,0.3373,0.4234,0.0758
010501,,0.35,12.8895,2.2895,0.471,0.3239,12.7994,1.4264,0.4504,0.0261,0.0901,0.8631,0.0206,0.35,12.8895,2.2895,0.471,,,0.0261,0.0901,0.8631,0.0206
010502,,1.2152,4.8086,7.5054,2.4707,1.0296,4.6034,7.2117,2.1553,0.1856,0.2052,0.2937,0.3154,1.2152,4.8086,7.5054,2.4707,,,0.1856,0.2052,0.2937,0.3154
010601,,4.011,4.0984,7.1153,0.7755,3.8201,4.0047,6.5062,0.6692,0.1909,0.0937,0.6091,0.1063,4.011,4.0984,7.1153,0.7755,,,0.1909,0.0937,0.6091,0.1063
010701,,8.3079,1.4982,5.0591,1.1351,8.0569,1.4543,4.6183,0.8708,0.251,0.0439,0.4408,0.2643,8.3079,1.4982,5.0591,1.1351,,,0.251,0.0439,0.4408,0.2643
010801,,9.931,2.9534,1.9407,1.1751,9.893,2.1194,1.837,1.1507,0.038,0.834,0.1037,0.0244,9.931,2.9534,1.9407,1.1751,,,0.038,0.834,0.1037,0.0244
010802,,0.3879,0.1233,15.1281,0.3608,0.3795,0.1145,14.2171,0.289,0.0084,0.0088,0.911,0.0718,0.3879,0.1233,15.1281,0.3608,,,0.0084,0.0088,0.911,0.0718
010901,,0.9725,6.8975,1.9269,6.2032,0.9528,6.0234,1.8996,6.1243,0.0197,0.8741,0.0273,0.0789,0.9725,6.8975,1.9269,6.2032,,,0.0197,0.8741,0.0273,0.0789
010902,,0.1907,15.2997,0.126,0.3835,0.1378,14.5727,0.0853,0.2041,0.0529,0.727,0.0407,0.1794,0.1907,15.2997,0.126,0.3835,,,0.0529,0.727,0.0407,0.1794
010903,,14.5935,0.528,0.6425,0.2359,14.2164,0.2637,0.3847,0.1351,0.3771,0.2643,0.2578,0.1008,14.5935,0.528,0.6425,0.2359,,,0.3771,0.2643,0.2578,0.1008
011001,,0.1546,0.4862,1.4727,13.8864,0.15,0.4412,1.4452,12.9635,0.0046,0.045,0.0275,0.9229,0.1546,0.4862,1.4727,13.8864,,,0.0046,0.045,0.0275,0.9229
011101,,0.1488,3.9037,10.2625,1.6849,0.137,3.51,9.7697,1.5832,0.0118,0.3937,0.4928,0.1017,0.1488,3.9037,10.2625,1.6849,,,0.0118,0.3937,0.4928,0.1017
011102,,0.2873,2.4099,11.1543,2.1489,0.259,1.9604,10.6704,2.1105,0.0283,0.4495,0.4839,0.0384,0.2873,2.4099,11.1543,2.1489,,,0.0283,0.4495,0.4839,0.0384
011103,,0.652,1.1887,0.5038,13.6555,0.5783,0.8954,0.2956,13.2307,0.0737,0.2933,0.2082,0.4248,0.652,1.1887,0.5038,13.6555,,,0.0737,0.2933,0.2082,0.4248
011201,,1.6555,11.886,0.4406,2.0176,1.2022,11.6226,0.3647,1.8102,0.4533,0.2634,0.0759,0.2074,1.6555,11.886,0.4406,2.0176,,,0.4533,0.2634,0.0759,0.2074
011301,,0.405,7.2845,7.6343,0.6761,0.3007,7.0068,7.0853,0.6071,0.1043,0.2777,0.549,0.069,0.405,7.2845,7.6343,0.6761,,,0.1043,0.2777,0.549,0.069
011302,,0.0645,15.6804,0.0978,0.1573,0.0372,14.7619,0.0833,0.1177,0.0273,0.9185,0.0145,0.0396,0.0645,15.6804,0.0978,0.1573,,,0.0273,0.9185,0.0145,0.0396
011401,,2.1876,11.5699,1.5227,0.7198,1.8473,11.2229,1.3155,0.6143,0.3403,0.347,0.2072,0.1055,2.1876,11.5699,1.5227,0.7198,,,0.3403,0.347,0.2072,0.1055
011402,,2.6821,0.535,0.9675,11.8155,1.9007,0.4765,0.9017,11.7211,0.7814,0.0585,0.0658,0.0944,2.6821,0.535,0.9675,11.8155,,,0.7814,0.0585,0.0658,0.0944
011501,,2.4477,2.6133,5.6121,5.3267,2.335,2.2779,5.1094,5.2775,0.1127,0.3354,0.5027,0.0492,2.4477,2.6133,5.6121,5.3267,,,0.1127,0.3354,0.5027,0.0492
011502,,0.0464,0.219,11.0535,4.681,0.0296,0.1336,10.5295,4.3072,0.0168,0.0854,0.524,0.3738,0.0464,0.219,11.0535,4.681,,,0.0168,0.0854,0.524,0.3738
011503,,0.0397,0.3472,15.5899,0.0233,0.0353,0.3299,14.6216,0.0133,0.0044,0.0173,0.9683,0.01,0.0397,0.3472,15.5899,0.0233,,,0.0044,0.0173,0.9683,0.01
011601,,0.4032,1.8641,1.2406,12.4923,0.36,1.7801,1.1437,11.7164,0.0432,0.084,0.0969,0.7759,0.4032,1.8641,1.2406,12.4923,,,0.0432,0.084,0.0969,0.7759
011701,,1.4836,1.4472,1.646,11.4232,1.4139,1.3602,1.4362,10.7896,0.0697,0.087,0.2098,0.6336,1.4836,1.4472,1.646,11.4232,,,0.0697,0.087,0.2098,0.6336
011801,,2.4967,9.2562,4.1193,0.1275,2.4424,8.8836,3.5634,0.1104,0.0543,0.3726,0.5559,0.0171,2.4967,9.2562,4.1193,0.1275,,,0.0543,0.3726,0.5559,0.0171
011802,,1.0635,13.7333,1.0052,0.1976,0.8961,13.2055,0.7471,0.151,0.1674,0.5278,0.2581,0.0466,1.0635,13.7333,1.0052,0.1976,,,0.1674,0.5278,0.2581,0.0466
011901,,1.0575,12.3382,1.0484,1.5558,0.9789,11.8128,0.9469,1.2613,0.0786,0.5254,0.1015,0.2945,1.0575,12.3382,1.0484,1.5558,,,0.0786,0.5254,0.1015,0.2945
012001,,5.5256,5.4655,1.4651,3.5438,5.4705,5.3471,1.3358,2.8466,0.0551,0.1184,0.1293,0.6972,5.5256,5.4655,1.4651,3.5438,,,0.0551,0.1184,0.1293,0.6972
012002,,3.4039,4.1423,0.7555,7.6983,3.0673,3.9265,0.7386,7.2676,0.3366,0.2158,0.0169,0.4307,3.4039,4.1423,0.7555,7.6983,,,0.3366,0.2158,0.0169,0.4307
012101,,1.1207,8.2306,6.3145,0.3343,1.1159,7.281,6.2742,0.329,0.0048,0.9496,0.0403,0.0053,1.1207,8.2306,6.3145,0.3343,,,0.0048,0.9496,0.0403,0.0053
012201,,0.5695,2.8528,8.8012,3.7764,0.4849,2.8168,8.1395,3.5587,0.0846,0.036,0.6617,0.2177,0.5695,2.8528,8.8012,3.7764,,,0.0846,0.036,0.6617,0.2177
012202,,3.7638,3.0906,7.3707,1.7748,3.5643,2.9087,6.7815,1.7454,0.1995,0.1819,0.5892,0.0294,3.7638,3.0906,7.3707,1.7748,,,0.1995,0.1819,0.5892,0.0294
012203,,0.0342,15.8624,0.0768,0.0265,0.026,14.8868,0.064,0.0231,0.0082,0.9756,0.0128,0.0034,0.0342,15.8624,0.0768,0.0265,,,0.0082,0.9756,0.0128,0.0034
012301,,2.9035,1.1033,9.703,2.29,2.8053,1.0842,9.6261,1.4842,0.0982,0.0191,0.0769,0.8058,2.9035,1.1033,9.703,2.29,,,0.0982,0.0191,0.0769,0.8058
012302,,1.4046,2.136,2.5693,9.89,1.2928,2.0009,2.4654,9.2408,0.1118,0.1351,0.1039,0.6492,1.4046,2.136,2.5693,9.89,,,0.1118,0.1351,0.1039,0.6492
012303,,4.7035,7.0964,1.7604,2.4395,4.453,6.5028,1.7262,2.3177,0.2505,0.5936,0.0342,0.1218,4.7035,7.0964,1.7604,2.4395,,,0.2505,0.5936,0.0342,0.1218
012304,,0.0225,3.3617,11.1478,1.4678,0.0205,3.2316,10.626,1.1217,0.002,0.1301,0.5218,0.3461,0.0225,3.3617,11.1478,1.4678,,,0.002,0.1301,0.5218,0.3461
012401,,0.7206,1.1801,13.294,0.8054,0.7028,1.133,12.4118,0.7524,0.0178,0.0471,0.8822,0.053,0.7206,1.1801,13.294,0.8054,,,0.0178,0.0471,0.8822,0.053
012402,,2.4962,0.6235,9.5733,3.3068,2.4029,0.3912,8.957,3.2487,0.0933,0.2323,0.6163,0.0581,2.4962,0.6235,9.5733,3.3068,,,0.0933,0.2323,0.6163,0.0581
012501,,9.1317,4.2751,2.4705,0.1226,8.4982,3.9359,2.4544,0.1115,0.6335,0.3392,0.0161,0.0111,9.1317,4.2751,2.4705,0.1226,,,0.6335,0.3392,0.0161,0.0111
012502,,0.2369,0.2649,15.4463,0.0518,0.2202,0.2381,14.5054,0.0362,0.0167,0.0268,0.9409,0.0156,0.2369,0.2649,15.4463,0.0518,,,0.0167,0.0268,0.9409,0.0156
012503,,0.3618,0.0788,0.1148,15.4445,0.1289,0.0698,0.0577,14.7435,0.2329,0.009,0.0571,0.701,0.3618,0.0788,0.1148,15.4445,,,0.2329,0.009,0.0571,0.701
012601,,0.4015,10.6501,4.3416,0.607,0.377,10.504,3.5565,0.5626,0.0245,0.1461,0.7851,0.0444,0.4015,10.6501,4.3416,0.607,,,0.0245,0.1461,0.7851,0.0444
012602,,0.6483,0.8423,0.0981,14.4112,0.1145,0.8031,0.0854,13.9969,0.5338,0.0392,0.0127,0.4143,0.6483,0.8423,0.0981,14.4112,,,0.5338,0.0392,0.0127,0.4143
012701,,4.3951,0.5523,4.5559,6.4968,3.9104,0.4857,4.4373,6.1667,0.4847,0.0666,0.1186,0.3301,4.3951,0.5523,4.5559,6.4968,,,0.4847,0.0666,0.1186,0.3301
012702,,0.0766,13.4424,0.495,1.986,0.0601,12.9133,0.3565,1.67,0.0165,0.5291,0.1385,0.316,0.0766,13.4424,0.495,1.986,,,0.0165,0.5291,0.1385,0.316
012703,,15.5408,0.0525,0.326,0.0807,14.5979,0.0443,0.2948,0.063,0.9429,0.0082,0.0312,0.0177,15.5408,0.0525,0.326,0.0807,,,0.9429,0.0082,0.0312,0.0177
012801,,3.5792,3.2662,2.3658,6.7891,3.1966,3.1026,2.3367,6.3643,0.3826,0.1636,0.0291,0.4248,3.5792,3.2662,2.3658,6.7891,,,0.3826,0.1636,0.0291,0.4248
012802,,0.2762,12.9377,0.1252,2.6608,0.266,12.3068,0.109,2.3182,0.0102,0.6309,0.0162,0.3426,0.2762,12.9377,0.1252,2.6608,,,0.0102,0.6309,0.0162,0.3426
012901,,0.2566,12.9916,2.6799,0.0717,0.2236,12.0602,2.6532,0.0629,0.033,0.9314,0.0267,0.0088,0.2566,12.9916,2.6799,0.0717,,,0.033,0.9314,0.0267,0.0088
012902,,0.3383,14.2628,0.8577,0.541,0.2432,13.6377,0.7466,0.3722,0.0951,0.6251,0.1111,0.1688,0.3383,14.2628,0.8577,0.541,,,0.0951,0.6251,0.1111,0.1688
013001,,0.2505,15.1558,0.3751,0.2184,0.2293,14.2238,0.3547,0.192,0.0212,0.932,0.0204,0.0264,0.2505,15.1558,0.3751,0.2184,,,0.0212,0.932,0.0204,0.0264
013002,,0.163,0.0696,0.4289,15.3387,0.1551,0.0648,0.3988,14.3815,0.0079,0.0048,0.0301,0.9572,0.163,0.0696,0.4289,15.3387,,,0.0079,0.0048,0.0301,0.9572
013003,,1.8409,2.1525,1.5169,10.4897,1.7337,2.062,1.4607,9.7435,0.1072,0.0905,0.0562,0.7462,1.8409,2.1525,1.5169,10.4897,,,0.1072,0.0905,0.0562,0.7462
013101,,0.6318,12.6381,0.9957,1.7346,0.6243,11.6784,0.9796,1.7179,0.0075,0.9597,0.0161,0.0167,0.6318,12.6381,0.9957,1.7346,,,0.0075,0.9597,0.0161,0.0167
013102,,1.1488,13.9571,0.4474,0.4469,1.1344,13.0125,0.4247,0.4286,0.0144,0.9446,0.0227,0.0183,1.1488,13.9571,0.4474,0.4469,,,0.0144,0.9446,0.0227,0.0183
013103,,1.5232,0.8494,0.3699,13.2575,1.4362,0.4144,0.2179,12.9315,0.087,0.435,0.152,0.326,1.5232,0.8494,0.3699,13.2575,,,0.087,0.435,0.152,0.326
013201,,0.1017,0.2936,15.5162,0.0881,0.0886,0.2637,14.5685,0.0788,0.0131,0.0299,0.9477,0.0093,0.1017,0.2936,15.5162,0.0881,,,0.0131,0.0299,0.9477,0.0093
013202,,0.828,0.0848,15.0275,0.0599,0.7746,0.0665,14.1091,0.0499,0.0534,0.0183,0.9184,0.01,0.828,0.0848,15.0275,0.0599,,,0.0534,0.0183,0.9184,0.01
013301,,0.2501,2.3884,12.5839,0.7772,0.1472,2.044,12.2274,0.581,0.1029,0.3444,0.3565,0.1962,0.2501,2.3884,12.5839,0.7772,,,0.1029,0.3444,0.3565,0.1962
013302,,0.1935,3.0437,0.1581,12.6048,0.1805,3.0275,0.1489,11.6432,0.013,0.0162,0.0092,0.9616,0.1935,3.0437,0.1581,12.6048,,,0.013,0.0162,0.0092,0.9616
013401,,0.0264,0.0461,0.0739,15.8535,0.0226,0.0399,0.0626,14.8748,0.0038,0.0062,0.0113,0.9787,0.0264,0.0461,0.0739,15.8535,,,0.0038,0.0062,0.0113,0.9787
013402,,0.1903,0.5529,14.409,0.8477,0.1663,0.4502,13.5628,0.8206,0.024,0.1027,0.8462,0.0271,0.1903,0.5529,14.409,0.8477,,,0.024,0.1027,0.8462,0.0271
013501,,7.7403,1.7194,1.4961,5.0439,7.3691,1.3297,1.4117,4.8891,0.3712,0.3897,0.0844,0.1548,7.7403,1.7194,1.4961,5.0439,,,0.3712,0.3897,0.0844,0.1548
013502,,0.9961,11.3218,2.2819,1.4003,0.9506,10.4958,2.1935,1.3602,0.0455,0.826,0.0884,0.0401,0.9961,11.3218,2.2819,1.4003,,,0.0455,0.826,0.0884,0.0401
013503,,5.6573,10.1685,0.0763,0.098,5.3214,9.5173,0.0664,0.095,0.3359,0.6512,0.0099,0.003,5.6573,10.1685,0.0763,0.098,,,0.3359,0.6512,0.0099,0.003
013601,,6.336,3.7386,2.6958,3.2298,6.2038,3.5382,2.415,2.8431,0.1322,0.2004,0.2808,0.3867,6.336,3.7386,2.6958,3.2298,,,0.1322,0.2004,0.2808,0.3867
013701,,1.9754,2.6732,6.9986,4.3525,1.9205,2.1396,6.8713,4.0683,0.0549,0.5336,0.1273,0.2842,1.9754,2.6732,6.9986,4.3525,,,0.0549,0.5336,0.1273,0.2842
013801,,1.9781,3.1149,8.3114,2.595,1.7162,2.9877,7.841,2.4545,0.2619,0.1272,0.4704,0.1405,1.9781,3.1149,8.3114,2.595,,,0.2619,0.1272,0.4704,0.1405
013802,,3.1618,0.5535,8.615,3.6693,3.0643,0.4749,8.3541,3.1064,0.0975,0.0786,0.2609,0.5629,3.1618,0.5535,8.615,3.6693,,,0.0975,0.0786,0.2609,0.5629
013803,,2.5469,1.5186,8.1489,3.7854,2.4887,1.444,7.9334,3.1338,0.0582,0.0746,0.2155,0.6516,2.5469,1.5186,8.1489,3.7854,,,0.0582,0.0746,0.2155,0.6516
013901,,2.1154,3.7654,1.2781,8.8412,1.9926,3.4021,0.9262,8.6792,0.1228,0.3633,0.3519,0.162,2.1154,3.7654,1.2781,8.8412,,,0.1228,0.3633,0.3519,0.162
014001,,1.0556,7.795,6.7773,0.372,0.8234,7.2613,6.6877,0.2274,0.2322,0.5337,0.0896,0.1446,1.0556,7.795,6.7773,0.372,,,0.2322,0.5337,0.0896,0.1446
014101,,2.5369,4.2782,5.6236,3.5614,2.3641,3.9142,5.4306,3.2912,0.1728,0.364,0.193,0.2702,2.5369,4.2782,5.6236,3.5614,,,0.1728,0.364,0.193,0.2702
014201,,5.9011,4.965,0.9402,4.1937,5.6094,4.7502,0.7681,3.8723,0.2917,0.2148,0.1721,0.3214,5.9011,4.965,0.9402,4.1937,,,0.2917,0.2148,0.1721,0.3214
014301,,0.845,7.021,6.7539,1.38,0.7816,6.6945,6.2465,1.2773,0.0634,0.3265,0.5074,0.1027,0.845,7.021,6.7539,1.38,,,0.0634,0.3265,0.5074,0.1027
014302,,2.4881,1.8189,5.2015,6.4915,2.4498,1.4301,5.0569,6.0631,0.0383,0.3888,0.1446,0.4284,2.4881,1.8189,5.2015,6.4915,,,0.0383,0.3888,0.1446,0.4284
014303,,10.6001,1.3257,1.8435,2.2308,9.898,1.2569,1.7519,2.0933,0.7021,0.0688,0.0916,0.1375,10.6001,1.3257,1.8435,2.2308,,,0.7021,0.0688,0.0916,0.1375
014304,,0.2453,14.391,0.8877,0.4763,0.1895,13.7698,0.6012,0.4398,0.0558,0.6212,0.2865,0.0365,0.2453,14.391,0.8877,0.4763,,,0.0558,0.6212,0.2865,0.0365
014401,,0.4744,0.3005,9.2887,5.9364,0.3888,0.259,8.5611,5.7912,0.0856,0.0415,0.7276,0.1452,0.4744,0.3005,9.2887,5.9364,,,0.0856,0.0415,0.7276,0.1452
014501,,0.2277,11.8175,2.6423,1.3124,0.2132,11.2947,2.615,0.877,0.0145,0.5228,0.0273,0.4354,0.2277,11.8175,2.6423,1.3124,,,0.0145,0.5228,0.0273,0.4354
014601,,0.3203,13.4447,1.6279,0.6073,0.2565,12.6014,1.571,0.5713,0.0638,0.8433,0.0569,0.036,0.3203,13.4447,1.6279,0.6073,,,0.0638,0.8433,0.0569,0.036
014602,,0.0735,14.9962,0.315,0.6155,0.063,14.0365,0.3054,0.5953,0.0105,0.9597,0.0096,0.0202,0.0735,14.9962,0.315,0.6155,,,0.0105,0.9597,0.0096,0.0202
014701,,0.1197,0.388,2.7007,12.7913,0.1062,0.3474,2.5285,12.0176,0.0135,0.0406,0.1722,0.7737,0.1197,0.388,2.7007,12.7913,,,0.0135,0.0406,0.1722,0.7737
014801,,1.6811,14.2351,0.0098,0.0741,1.6082,13.3095,0.0096,0.0728,0.0729,0.9256,0.0002,0.0013,1.6811,14.2351,0.0098,0.0741,,,0.0729,0.9256,0.0002,0.0013
014802,,2.73,11.4461,0.9927,0.8312,2.6106,10.8509,0.9132,0.6254,0.1194,0.5952,0.0795,0.2058,2.73,11.4461,0.9927,0.8312,,,0.1194,0.5952,0.0795,0.2058
014803,,0.2402,10.115,5.5473,0.0974,0.2385,9.7014,4.9655,0.0945,0.0017,0.4136,0.5818,0.0029,0.2402,10.115,5.5473,0.0974,,,0.0017,0.4136,0.5818,0.0029
014901,,0.3328,0.122,0.5705,14.9745,0.265,0.0708,0.4602,14.2038,0.0678,0.0512,0.1103,0.7707,0.3328,0.122,0.5705,14.9745,,,0.0678,0.0512,0.1103,0.7707
015001,,4.4071,2.14,4.8877,4.5658,4.1834,1.9368,4.6491,4.2312,0.2237,0.2032,0.2386,0.3346,4.4071,2.14,4.8877,4.5658,,,0.2237,0.2032,0.2386,0.3346
